,PCT filing number,Patent number,PCT filing date ,Title of invention (English),Owners,Individual/ResearchOrganization/Company,Country of Owner,Inventors,Country of Inventor,Invention aspect ,Type of mechanism or work involved,Plant used,Treatment,Commercial status,Grant date,PCT publication date, International Patent Classification 
432,1020100054327.0,1013946500000.0,06-09-2010,"Pharmaseutical compositions for prevention or treatment of cerebrovascular disease, or for improving impairments, containing the extracts of Curcuma Longae Radix, Phellinus Linteus and Scutellariae Radix as an active ingredient","Hankook pharm . CO., INC.",Company,,"Seong, Yeon Hee, BAE, Ki Hwan, YOO, Jae Kuk",,Suppress Ca^2+ and reactive oxygen generation,A neutraceutical food,"Curcuma Longae Radix, Phellinus Linteus, and Scutellariae Radix",Cerebrovascular diseases,Y,02.05.2014,13.05.2014,"A61K 36/9066, A61K 36/06, A61K 36/539,A61P 25/00"
433,1020140045175.0,1014564150000.0,16-04-2014,The method of manufacturing bar-shaped functional food for diet,"Mpwiz CO., LTD",Company,,"Shin, SUK BONG, KIM SO JIN, Son Du Ho, sim eun joo
",, Feeling of satiety is transferred to the brain and weight can be helpfully reduced,Food,"Garsinia cambogia powder; mixing the power mixed liquid with 20.0-25.0 wt% of solid nuts, 7.0-11.0 wt% of dried fruits, and 4.0-5.0 wt% of roasted perill",,Y,23.10.2014,31.10.2014,"A23L 33/20, A23L 1/308, A23L 1/30"
434,1020120005366.0,1013530540000.0,17-01-2014,"fermented product and manufacturing method thereof, food composition cosmetic and compositon","Shin, Hyeong-Soon",Individual,,"Shin, Hyeong-Soon",,Antibacterial activity ,Fermentation liquid,"Acer mono Max and Dendropanax morbifera,entinus edodes, Saururus chinensis, ginseng, Houttuynia cordata, pine needles, Tricholoma matsutake, beans, barley, pumpkin, cornus fruit, Salicornia herbacea, Hovenia dulcis, and Glechoma longituba.",,N,13.01.2014,17.01.2014,"A23L 33/00, A23L 1/30, A61K 8/97"
435,1020140113986.0,1014739400000.0,21-09-2014,"Hair cosmetic composition for preventing hair loss and improving the scalp comprising the complex extracts of Swertia japonica MAKINO, Paeonia lactiflora, quisetum arvense L. and peach"," Welcos CO., LTD.,DermaLab",Company,,"Ahn, Ghe Whan, MIN, Jin Woo, JUNG, Ju Hyun, KIM, Soon Young, KIM, Jin Tae,
 PARK, Kun Dong, LEE, Dae Woo, CHOI, Sung Kyu, HA, Jung Wook
",, Safe and exhibit excellent effects ,Hair Cosmetics,"Swertia japonica MAKINO, Paeonia lactiflora, quisetum arvense L. and peach",Hair loss,Y,11.12.2014,22.12.2014,"A61K 8/97, A61Q 5/00, A61Q 19/00"
436,1020120019701.0,1013971070000.0,27-02-2012,Treatment and/or prevention of inflammation and cutaneous photodamage and photoprotection of the skin with a water-soluble extract from plant of Solanum genus,"G＆E Herbal Biotechnology  CO., LTD.",Company,,"Kuo, Kou-Wha, SHEU, Hamm-Ming
",,Composition containing an extract ,Extraction,Solanum genus plants,"Skin elasticity, dryness, wrinkle formation, inflammatory cell infiltration",Y,13.05.2014,19.05.2014," A61K 36/81, A61K 31/706, A61K 31/70, A61K 8/97"
437,1020120029135.0,1013525910000.0,22-03-2012,Composition for improving blood circulationthistle extract,Agricultural corporation Imshil Herbal medicine ,Company,,"Jang, Seon Il, KANG, Hyun Ju, JEONG, Seung Il, KIM, Hyeon Soo, JEON, In Hwa, MOK, Ji Ye, SIM, Jae Suk
",,Better curability, The composition is a health food.,Cirsium japonicum extract,"Hemolysis ,Thrombosis",Y,10.01.2014,22.01.2014,"A61K 36/287,A61K 36/28, A61P 7/00"
438,1020130034504.0,1013746740000.0,17-09-2014,Anti-hemolytic composition comprising extracts of Carpesii Fructus or Farfarae Flos as an active ingredient,Agricultural corporation Imshil Herbal medicine ,Company,,"Jang, Seon Il, KANG, Hyun Ju, JEONG, Seung Il, KIM, Hyeon Soo, JEON, In Hwa, MOK, Ji Ye, SIM, Jae Suk
",,Controls the generation of erythrocytolysis,Herbal extract,Carpesii fructus and Farfarae flos,Hemolysis,Y,10.03.2014,19.03.2014,"A61K 36/28, A61P 7/06, A61P 7/00, A61P 9/00"
439,1020120133236.0,1014518090000.0,22-11-2012,"Composition for Preventing, Treating or Improving of Metabolic Disease comprising Coix Iachryma-jobi and Cudrania tricuspidata Leaf as an Active Ingredient",KOREA FOOD RESEARCH INSTITUTE,Reseach organization ,,"HAN,Chan-Kyu | KIM,Hyun-Ku | KIM,Hye-Young | SEONG,Ki-Seung | KIM,Sung-Soo | LEE,Kyoung-Won",, High function natural food material,Health product," Cudrania tricuspidata,Coix Iachryma-jobi",Metabolic diseases,Y,10.10.14,17.10.14,A61K 36/8994 | A61K 36/60 | A61P 7/06 | A61P 3/04
440,1020077027668.0,1014523940000.0,25-04-2006,"USE OF AMORPHOPHALLUS RIVIERI DURIEU AND EXTRACT THEREOF IN THE MANUFACTURE OF A MEDICAMENT FOR TREATING ACUTE, CHRONIC BRONCHITIS","ZHU , Shuhua",Individual,,"ZHU , Shuhua",," Carries the therapeutic effect, and the stability and the strong applicability and it is proved and the new displacing agent for the treatment of the acute or the chronic bronchitis is provided in the clinical test","Capsule, granule, refinement, tablet or the oral solution", Konjac and schizandra ,Acute and chronic bronchitis ,N,13.10.14,21.10.14,A61K 36/882 | A61K 36/888 | A61P 11/06
441,1020120124920.0,1014549700000.0,11-06-2012,"A aromatic oil composition and cometic composition comprising the essential oil fraction from Angelica gigas Nakai for the prevention or reduction of body fats or cellulite

",Industry-academic coorperation foundation Daegu Haany University,Reseach organization ,,"KimMiRyeo | YANG,ChaeHa",,Effective ,Cosmetic composition ,Angelica gigas Nakai,Reduction of body fats or cellulite,Y,20.10.14,28.10.14,A61K 8/97 | A61K 36/232 | A61K 8/92 | A61Q 19/00
442,1020140009060.0,1013862310000.0,24-01-2014,"Composition for Preventing, Treating or Improving of Metabolic Disease comprising Coix Iachryma-jobi and Cudrania tricuspidata Leaf as an Active Ingredient

",KOREA FOOD RESEARCH INSTITUTE,Reseach organization ,,"HAN,Chan-Kyu | KIM,Hyun-Ku | KIM,Hye-Young | SEONG,Ki-Seung | KIM,Sung-Soo | LEE,Kyoung-Won",, High function natural food material,Health product, Coix Iachryma-jobi and Cudrania tricuspidata,Metabolic diseases,Y,10.04.14,21.04.14,A61K 36/8994 | A61K 36/605 | A61P 1/00 | A61K 9/14
443,1020120089615.0,1014436810000.0,16-08-2012,"PHARMACEUTICAL COMPOSITION OF ACORUS GRAMINEUS SOLANDER EXTRACT FOR PREVENTING AND TREATING NEURODEGENERATIVE DISORDER

",Konkuk University Industrial Cooperation Corp,Company ,,LEEKWANGHO | CHOIDONGKUG | JiangJun,,Safe,Pharmaceutical composition , Acori Graminei Rhizoma,Neurogenerative disease,Y,17.09.14,26.09.14,A61K 36/882 | A61P 25/00 | A61P 25/16
444,1020120052434.0,1014290490000.0,17-05-2012,A Composition for Improving Beauty of Skin Using Red Ginseng Extraxts,Konkuk University Industrial Cooperation Corp,Company ,,"KANG,Sang-Mo | KIM,Myoung-Ja",,Majority of the female participating in shows the gratification psychologically excellent with the physiological,Oral administration ,Red gingseng,Skin improvement ,Y,12.04.14,05.08.14,A61K 8/97 | A61K 36/258 | A61Q 19/00 | A61P 17/00
445,1020130003208.0,1014327490000.0,01-11-2013,A composition comprising the ethylacetate soluble extract of Artemisia capillaris Thunb and the compound isolated therefrom for preventing and treating erectile dysfunction,INDUSTRIAL COOPERATION FOUNDATION CHONBUK NATIONAL UNIVERSITY,Reseach organization ,,ParkJongKwan | KimHyeKyung | KimChulYoung | ChoiBoRam | BakYunOk,,Safe and effective ," Acida, granule agent, refinement, capsule, suspension, emulsion, syrup and aerosol ",Artemisia capillaris Thunb,Erectiledysfunction ,Y,11.08.14,20.08.14,A61K 36/282 | A61P 15/10
446,1020110103629.0,1014328730000.0,10-11-2011,"Composition for preventing hair loss or promoting hair growth comprising extracts of Panax ginseng and Forsythiae fructus

",University-Industry Cooperation Group of Kyung Hee University,Company ,,"YI,Tae-Hoo | SHIN,Heon-Sub | PARK,SangYong | YANG,Jung-Eun | LEE,Don-Gil",,Effective ," Acida, granule agent, refinement, capsule, suspension, emulsion, syrup and aerosol ",Panax ginseng and Forsythiae fructus,Promoting hair growth ,Y,14.08.14,22.08.14,A61K 36/258 | A61K 36/634 | A61P 17/14
447,1020110103630.0,1014347170000.0,10-11-2011,Composition for preventing hair loss or promoting hair growth comprising extracts of Panax ginseng and Hijikia fusiforme,University-Industry Cooperation Group of Kyung Hee University,Company ,,"YI,Tae-Hoo | SHIN,Heon-Sub | PARK,SangYong | YANG,Jung-Eun | LEE,Don-Gil",,Effective ," Acida, granule agent, refinement, capsule, suspension, emulsion, syrup and aerosol ",Panax ginseng and Hijikia fusiforme,Promoting hair growth ,Y,20.08.14,01.09.14,A61K 36/258 | A61K 36/03 | A61P 17/14
448,1020120110030.0,1014213470000.0,10-04-2012,"A method for preparing the essential oil fraction showing potent anti-obesity and inhibiting activity on fatty liver from Angelica gigas Nakai and the composition comprising the same the prevention or treatment of obesity and fatty liver

",Industry-academic coorperation foundation Daegu Haany University,Company ,,"KimMiRyeo | YANG,ChaeHa | KimSungOk | ShinInsoon | ParkJiYoung",,Effective ,Pharmaceutical composition ,Angelica gigas Nakai,"Fatty liver, anti-obesity ",Y,14.07.18,18.07.18,A61K 36/232 | A61P 3/00 | A61P 3/04
449,1020110095995.0,1014164540000.0,23-09-2011,Composition for the Improvement of Leukoderma Using an Extract of Chrysanthemum indicum,"JEJULOVE CO.,LTD",Company ,,YangKyongWorl,,Less toxic ,"Emulsion, lotion, cream (the oil in water emulsion, the water-in-oil, and the multi phase), solution, suspension",Chrysanthemum indicum,Leukoderma,Y,01.07.14,09.07.14,A61K 36/287 | A61K 36/758 | A61P 17/00 | A61K 8/97
450,1020160000000.0,1017520000000.0,19-01-2016,Combined liquid pharmaceutical composition comprising stabilized dried powder of herbal medicine, Yang Ji Chemical Co .LTD.,Company,,"Kim, Kyoung Rak,MOON, Hong Sik,KIM, Tae Wook,KIM, Sung Jun,YU, Se Mi,YOON, Yeong Cheol,KIM, Jong Hoon",,Composition of the raw material,Liquid pharmaceutical composition,"Pelargonium sidoides extract,dry powder of a mixture including maltodextrin,and a Hedera helix extract",,Y,21.06.2017,27.06.2017,"A61K 36/185,A61K 36/25,A61K 9/08,A61K 47/36"
451,1020150000000.0,1017720000000.0,05-04-2015,Herbal composition comprising fermented scutellariae radic and gastrodia rhizoma fore the prevention and improvement of nerologic disease,Cybermedic CO. LTD. ,Company,,"Kim,MinSun , YangmJaeHeon , Kong,ByoungMan",, Preventing and alleviating brain diseases without side effects and cytotoxicity,Functional food,Scutellariae Radix and Gastrodia Rhizoma,Nerologic disorders ,Y,21.08.2017,15.11.2016,"A61K 36/539,A61K 36/8988,A61K 36/752,A61K 36/258,A61K 36/488,A61K 9/14"
452,1020110000000.0,1017410000000.0,27-09-2011,Topical composition comprising the herbal mixed extract including phytoncide of Chamaecyparis obtusa showing hair-growth stimulating activity and preventing effect on hair loss, Industry-academic coorperation foundation Daegu Haany University,Company,,"Park Moon Ki,Lee Jong Rok,Jung Dae Hwa,
",,Composition of the raw material,Herbal extract,"Ginger, mulberry, Rehmannia glutinosa var. purpurea, Angalica gigas Nakai","Alopecia, suppressing dandruff",Y,23.05.2017,30.05.2017,"A61K 36/605,A61K 36/14,A61K 36/232,A61K 36/804,A61K 8/97,A61Q 7/00"
453,1020160000000.0,1017380000000.0,16-02-2016,Composition for improving skin aging and wrinkle comprising herbal medicine mixed extract as effective component, Korea Institute of Oriental Medicine,Research organisation ,,"Jong Yeol Kim,Seongwon Cha,Jiho Nam,Sung wook Chae,A Rang Im,Songie Choi,Young Hwa Kim",,Improving age,Extraction,"Zingiber officinale, Atractylodes lancea, Curcuma longa, and Cinnamomum cassia",Skin aging and wrinkle,Y,16.05.2017,22.05.2017,"A61K 8/97,A61K 8/02,A23L 1/30,A61K 36/9068,A61K 36/284,A61K 36/9066,A61K 36/54,A61Q 19/08"
454,1020150000000.0,1017200000000.0,06-01-2015,Anti dandruff composition for treating seborrhoeic dermatisis comprising herbal mixture extract , University-Industry Cooperation Group of Kyung Hee University,Research organisation ,,"Kim, Kyu Seok,RYU, Bong Ha,KIM, Nam Jae,CHOI, Hyuck Jai",,Consist of active ingredients to prevent the disease,Shampoo, Artemisia campestris and Fritillaria ussuriensis,Dandruff,Y,20.03.2017,24.03.2017,"A61K 36/282,A61K 36/8966"
455,1020100000000.0,1017090000000.0,29-06-2010,Composition for Prevention or Treatment of Osteoporosis Comprising Herbal Extract and Fermentation Product thereof with Lactic acid Bacteria, Korea Institute of Oriental Medicine,Research organisation ,,"Ma, Jin Yeul,SHIM, Ki-Shuk,LEE, Ji Hey,LEE, Yoon Hee,EUM, Hyun Ae,UM, Young Ran,LEE, Jae Hoon",,Consist of active ingredients to prevent the disease,Herbal extract,"Ephedrae Herba,  dry Zingiber officinale Roscoe,  Cinnamomi Cortex",Osteoporosis,Y,16.02.2017,24.02.2017,"A61K 36/65,A61K 36/17,A61K 36/54,A61K 36/236,A61K 36/48,A61K 36/9068,A23L 1/30"
456,1020160000000.0,1017100000000.0,13-01-2016,Production method and hair restorer including herbal pharmaceutical extracts, C academic Cooperation Foundation ,Research organisation ,,"Lee Eung Jae,Im Nam Kyu",,Consist of active ingredients to prevent the disease,Hair restorer,"Nelumbinis Semen, Angelica gigas Nakai, Perilla frutescens var. acuta, Poria cocos, Cnidium officinale Makino, ginseng, Alisma canaloculatum, Glycyrrhiza uralensis, Angelica dahurica roots and Eclipta prostrata.",Hair restorer,Y,20.02.2017,24.02.2017," A61K 36/62,A61K 36/232,A61K 36/53,A61K 36/076,A61K 36/234,A61K 8/97,A61K 8/92,A61K 47/44,A61K 9/06,A61Q 7/00"
457,1020140000000.0,1017750000000.0,12-11-2014,Composition for medicinal herbal tea and manufacturing method of composition for medicinal herbal by supercritical fluid extraction and manufacturing method of carbonated beverage and health beverage thereof," Sang, HIE-SUN
Jeon,Il-Ryon
Kim Dae-Kwang",Individual,,"Sang , HIE-SUN,Jeon,Il-Ryon,Kim Dae-Kwang",,Composition of the raw material,Tea,"Richosanthis Radix, Puerariae Radix, Rehmanniae Radix, Schizandrae Fructus, Glycyrrhizae Radix, Cocicis Semen, jujube, and Helianthus tuberosus",,Y,30.08.2017,06.09.2017,"A23F 3/16,A23F 3/22,A23L 2/38,A23L 2/54,A23F 3/16,A23F 3/34,A23L 2/60"
458,1020140000000.0,1016970000000.0,14-04-2014,The herbal mixture extract as an active ingredient for prevention and treatment of depression composition and its manufacture method," Chzin Co.,Ltd.",Company,,Sim Mansub,,Composition of the raw material,Extraction,"Nelumbinis Semen, Scutellaria baicalensis Geogi, Polygala tenuifolia Willdenow as main raw materials",Depression ,Y,12.01.2017,18.01.2017,"A61K 36/62,A61K 36/539,A61K 36/69,A61P 25/24,A61P 25/00"
459,1020150000000.0,1017730000000.0,23-10-2015,"A anticancer pharmaceutical composition comprising herbal mixture extract of akebia quinata seed extract and panax ginseng, and lipopolysacharide"," Ahn BYUNG ZUN
KIM Soong Jin",Individual,,"Ahn  Byung ZUN,KIM Soong Jin",,Good curability rate,Herbal extract,"Akebia quinata seed extracts and Panax ginseng, and lipopolysacharide",Cancer,N,24.02.2017,12.09.2017,"A61K 36/185,A61K 36/258,A61K 9/00"
460,1020150000000.0,1017710000000.0,28-10-2015,"An antitussive and expectorant composition, comprising a herbal extract mixture of coptidis rhizome and pelargonium sidoides
", Korea United Pharm .INC. ,Company,,"Choi, Youn Woong,MIN, Byung Gu,HA, Dae Chul,CHO, Sang Min,SONG, Hee Yong,PARK, Hee Chan,KI, Do Hyoung,JUNG, Won Tae,NAM, Kyu Yeol",,Composition of the raw material,Extraction,Rhizoma Coptidis and Pelargonium sidoides,Respiratory diseases,Y,17.08.2017,25.08.2017,"A61K 36/718,A61K 36/185,A61K 9/20,A61K 9/08,A23L 1/30"
461,1020150000000.0,1017630000000.0,12-02-2015,Composition comprising a fermentative product of an herbal extracts complex for hair loss prevention,Korea Institute of Oriental Medicine,Research organisation ,,"Oh, You Chang,CHO, Won Kyung,HWANG, Youn Hwan,MA, Jin Yeul",,"Quasi-drug compositions, cosmetic compositions, food compositions, and pharmaceutical compositions",Fermented product,"Reynoutria elliptica, Portulacae Herba, nepta herb, Eclipta prostrata. Moutan Root Bark, Scutellaria root, Mori Folium, Mori Fructus, Luffae Fructus Retinervus, Rehmanniae Radix Recens, and Glycine Semen Nigra.",Hair loss,Y,24.07.2017,31.07.2017,"A61K 36/70,A61K 36/21,A61K 36/538,A23L 1/30,A61K 8/97,A61Q 7/00"
462,1020150000000.0,1017610000000.0,31-07-2015,"Compositions comprising mixed herbal extracts for preventing, treating or improving chronic inflammatory diseases","Il Dong Pharmaceutical CO., LTD.",Company,,"Kim Ji Young,JEON WOO JIN,OH IK HOON,KIM JI YOUNG,KWON OH EOK,YEON SEUNG WOO,KANG JAE HOON",,Preparation and uses,Herbal extract,"Inula , nepta herb, and machilia",Chronic inflammatory diseases,Y,17.07.2017,21.07.2017,"A61K 36/28,A61K 36/538,A61K 36/57,A23L 1/30"
463,1020160000000.0,1017600000000.0,02-04-2016,Herbal composition for eye washing and method for preparing the same,Yoon Young sik ,Individual,,Yoon Young  SIK,,Preparation and uses,Eye liquid ,"Glycyrrhiza extract , chrome yellow extract  Solani nigri Herba extract  adlay extract ,Betulae Cortex extract",,N,13.07.2017,20.07.2017,"A61K 36/8962,A61K 36/48,A61K 36/482,A61K 36/484,A61K 36/718,A61K 36/81,A61K 36/8994,A61K 36/185"
464,1020160000000.0,1017560000000.0,29-12-2016,A method for manufacturing health-promoting sphere and extract using herbal materials," Choi Dong LIM
CHOI, Dae Tong ",Individual,," Choi Dong Lim CHOI, Dae Tong ",,Health promoting shpere,Extraction,"Kalopanax, oriental raisin tree, gastrodia, Senticosus, Sigesbeckia glabrescens Makino, thistles, mulberry tree, Oriental arbor vitae, Sweet wormwood, False daisy, hemp seeds, dried clove buds, Dictamnus albus, Veratrum maackii Regel var. japonica (Baker) T. Shimizu, Ceramiaceae, Huttuynia cordata, perilla frutescens, green tea, dong quai, and Northern bamboo",,N,04.07.2017,10.07.2017,"A23L 33/10,A23P 10/28,A23L 5/00"
465,1020160000000.0,1017310000000.0,06-10-2016,Herbal beverage,Oh Sam seong ,Individual,,Oh Sam seong,,Good taste,Beverage,"Scrophulariae Radix, the glycyrrhizae radix , the Rehmanniae Radix crudus , the angelica gigas, the Paeoniae Radix , the Magnoliae Cortex, the Menthae Herba , the Ledebouriella seseloides",,N,21.04.2017,27.04.2017,"A23L 2/38,A23L 1/30,A61K 36/284,A61K 36/80,A61K 36/484"
466,1020130000000.0,1017260000000.0,31-12-2013,A cosmetic composition effective for skin whitening comprising multiple herbal extracts,Pulmuone Co. Ltd. ,Company,,"Kim Hyeon-min,Kim Hoyun,Nam Seung Woo,Yeo Ik Hyun,Kim TaeSeok,Kim Hoyun",," Prevent side effects such as a rise in blood pressure, edema","Creams,lotions","Lingshi mushroom, Dendrobium moniliforme, Ophiopogon japonicus, Glycyrrhiza uralensis, and Angelicae Gigantis",Skin whitening,Y,05.04.2017,11.04.2017,"A61K 8/97,A61Q 19/02"
467,1020150000000.0,1017170000000.0,06-08-2015,Herbal medicine mixed composition for relaxing and curing of prostate infection and prostatism and manufacturing method thereof,Kim Dong  CHUL,Individual,,Kim Dong Chul ,,Composition of the raw material,Herbal extract,"Rose moss ,the Poria Cocos , the alisma ,the Houttuynia cordata Rubi Fructus ,Lonicerae Flos ,Cistanchis Herba ,Araliae cordatae Radix, plantago , Rehmanniae Radix Preparata",Prostate infection and prostatism,N,09.03.2017,17.03.2017,"A61K 36/53,A61K 36/076,A61K 36/884,A61K 36/78,A61K 36/73,A61K 36/35,A23L 1/30"
468,1020160000000.0,1017160000000.0,11-04-2016,The production of rice drinks contain herbal ingredients and methods of production of rice drinks that way, Gum Ho pharm CO.LTD. ,Company,,Nam Jin Seok,,Preparation and uses,Drink,Rice,,Y,08.03.2017,14.03.2017,"A23L 2/52,A23L 2/38,A23L 2/66,A23L 33/105,A23L 33/185"
469,1020160000000.0,1016990000000.0,27-04-2016,Composition comprising bovine gall and medicinal herbal for improving or treating of liver and kidney,"Cho, Jeon Ho",Individual,,"Cho, Jeon Ho",,Composition of the raw material,Herbal extract," Rhynchosia nulubilis dried , Momordica charantia;  Curcuma longa; anda Momordica charantia and Aralia elata", Liver and kidney,N,18.01.2017,24.01.2017,"A61K 35/413,A61K 36/48,A61K 36/42,A61K 36/9066,A61K 36/25,A23L 1/30"
470,1020150000000.0,1017730000000.0,25-08-2015,The manufacturing method of making healthcare compositions comprising fermented Cudrania tricuspidata extracts and herbal medicines Abalone extracts,Yi Joon sang,Individual,,Yi Joon sang ,,"Antibacterial, antioxidant, anti-hyperlipemia, anti-hypertensive, and anti-cytotoxic effects",Herbal extract,Cudrania tricuspidata extracts and herbal medicines Abalone extracts,"Hyperlipemia, hypertensive",N,24.08.2017,30.08.2017,"A23L 1/30,A23L 17/40"
471,1020150000000.0,1017730000000.0,25-08-2015,The manufacturing method of making healthcare compositions comprising fermented Eriobotrya japonica extracts and herbal medicines Abalone extracts, Yi Joon sang,Individual,,Yi Joon sang ,,"Antibacterial, antioxidant, anti-hyperlipemia, anti-hypertensive, and anti-cytotoxic effects",Herbal extract,"Eriobotrya japonica extracts , Abalone extracts","Hyperlipemia, hypertensive",N,24.08.2017,30.08.2017,"A23L 1/30,A23L 17/20,A23L 17/40,A23L 29/00,A61K 36/73"
472,1020150000000.0,1017730000000.0,25-08-2015,The manufacturing method of Herbal Food Products from the Leaves and Berries of Korean Cudrania tricuspidata,Yi Joon sang ,Individual,,Yi Joon sang ,,"Antibacterial, antioxidant, anti-hyperlipemia, anti-hypertensive, and anti-cytotoxic effects"," Grain-shaped pill, a grain-shaped tablet, and an ellipse capsule",Korean Cudrania tricuspidata,"Hyperlipemia, hypertensive",N,24.08.2017,30.08.2017,"A23L 1/30,A23L 17/60"
473,1020140000000.0,1016940000000.0,22-07-2014,Mixed tea composition of herbal medicine having the improved taste and preparation thereof ," Lotte chilsung Beverage  CO., LTD.",Company,,"Kim, Nam Jo,Hyeok Jun,Gyeong Hweon, Myeong Jai",,Improved taste,Extraction,Angelica gigas NAKAI extract;  stir-fried Poria cocos extract;  stir-fried licorice extract; and  dried orange peel extract.,Radiation,Y,03.01.2017,09.01.2017," A23F 3/30,A23F 3/18"
474,1020100000000.0,1017590000000.0,25-08-2010,"Cosmetic composition containing Ligustrum lucidum Aiton, Astragalus membranaceus Bunge, Citrus unshin Markovich, Angelica dahurica root extract for moisturizing the skin"," The Industry & Academic Cooperation in Chungnam National University (IAC)
Dongguk University Gyeongju Campus Industry-Academy Cooperation Foundation",Company,,"Lee Jeung Hoon,Chang Deok,Dae Kyoung, Dongil",,Composition of the raw material,"Creams,lotions","Ligustrum lucidum aiton fruit, Astragalus membranaceus Bunge, tangerine peel, and Angelica dahurica",,Y,11.07.2017,19.07.2017," A61K 8/97, A61K 36/63,A61K 36/481,A61K 36/752,A61K 36/232,A61Q 19/00"
475,1020150000000.0,1017250000000.0,17-04-2015,Composition for Protecting Radiation Using a Hizikia fusiforme Extract,Jeju National University Industry-Academic Cooperation Foundation,Research organisation ,,"Jee Young Heun, You Jin, Byung Gul, A Reum, So Jin, Jin Hee, Gin nae, Ji Hyeok",,Protecting against radiation,Herbal extract,Hizikia fusiforme ,Radiation,Y,03.04.2017,07.04.2017," A23L 1/30,A61K 36/03,G21F 1/10"
476,1020150000000.0,1017370000000.0,29-10-2015,Composition for Protecting Radiation or Enhancing Immunity Using a Sasa quelpaertensis Nakai Extract,Jeju National University Industry-Academic Cooperation Foundation,Research organisation ,,"Jee, Young Heun, A Reum, So Jin, Jin Hee, Min Ju, Nam Ho, Ju Sung, Yang Hoi, Yong Lib, Kwang Seog, Chi Won, Bo Pil",,Enhance immunity,Extraction,Sasa quelpaertensis Nakai Extract,Radiation,Y,11.05.2017,17.05.2017," A23L 1/30,A61K 36/899"
477,1020100000000.0,1016940000000.0,11-05-2010,Perfume composition for expressing the fragrance of flowery oriental medicine,Amorepacific corporation ,Company,,"Lee, Kyung-Joon, Seung-Ho, Sun-Young, Hyung-Jye",,An external use skin composition contains the perfume composition,Perfume ,Eucalypto,,Y,03.01.2017,11.01.2017," A61K 31/44,A61K 31/18,A61K 31/19,A61K 9/06"
478,1020100000000.0,1017590000000.0,25-08-2010, Perfume composition for expressing the fragrance of Brassica Napus L. of Jeju island,Amorepacific corporation ,Company,,"Ko,Seung-Ho, Ji-Young, Hyung-Jye, Chang-Sik",,Preparation and uses,Perfume , Brassica Napus L. ,,Y,11.07.2017,19.07.2017," A61K 8/97,A61K 8/33,A61K 8/35,A61K 8/368,A61Q 13/00,A61Q 19/00"
479,1020150000000.0,1020150000000.0,09-11-2015,An Extract of Popillia flavosellata Having Anti-inflammatory and Immuno-modulating Activity and Composition Comprising the Same, Republic of Korea (MANAGEMENT : RURAL DEVELOPMENT ADMINISTRATION),Research organisation ,,"Yun, Eun-Young, Jae-Sam,Kim Mi Ae,Lee Young Bo,Yoon, Young-Il",,Preparation and uses,Herbal extract,Popillia flavosellata,Inflammation,Y,23.01.2017,31.01.2017," A61K 35/64,A23L 1/30"
480,1020150000000.0,1017610000000.0,23-02-2015,Composition Containing Paeonia Radix Alba Extract for Preventing and Treating Osseous Metabolic Disease, Wonkwang University Center for Industry-Academy Cooperation,Research organisation ,,"Lee, Seoung Hoon,Kim, Youn Chul,Jeong, Dae Won",,Preparation and uses,Extraction, Paeonia Radix Alba,"Multiple myeloma, primary bone tumor, osteoporosis, rheumatoid arthritis, degenerative arthritis",Y,19.07.2017,25.07.2017," A61K 36/65,A23L 1/30"
481,1020130000000.0,1017530000000.0,04-12-2010,A novel boswellia low polar gum resin extract and its synergistic compositions ,Laila nutraceuticals ,Research organisation ,,"Gokaraju, Ganga Raju,GOKARAJU, Rama Raju,GOKARAJU, Ventaka Kanaka Ranga Raju,GOLAKOTI, Trimurtulu,BHUPATHIRAJU, Kiran",,Consist of active ingredients to prevent the disease,Extraction, Polar gum resin,Osseous Metabolic Disease,Y,26.06.2017,03.07.2017," A61K 35/00,A61K 36/324,A61K 31/12,A61K 31/19,A61K 31/215,A61K 9/00,A61K 9/00"
482,1020160000000.0,1017150000000.0,09-02-2016,Aroma composition for psycholigical stability and reducing stress comprising Schisandra chinensis essential oil and Angelica gigas essential oil as effective component," KNU-Industry Cooperation Foundation
PHARMCROSS. CO., Ltd.",Company,,"Kim, Songmun, Minju, Taek Sang, Dae Sun,Kandasamy Sowndhararajan,SEO, Min",,Preparation and uses,Oil,Schisandra chinensis essential oil and Angelica gigas,,Y,03.03.2017,13.03.2017," A23L 1/30,A23L 27/12,A61K 8/97,A61K 8/92,A61K 8/02,A61Q 13/00"
483,1020160000000.0,1017140000000.0,26-08-2013,Tumor vaccination,Xax  KFT. ,Company,,"Andocs, Gabor, Andras, Oliver, Nora",,Preparation and uses,Vaccine,lipopolysaccharide,Primary cancer ,Y,02.03.2017,09.03.2017," A61K 35/74,A61K 39/02,A61K 39/05,A61K 41/00"
484,1020150000000.0,1017700000000.0,23-10-2015,A composition for the prevention or treatment of edema or dermatitis containing oriental medicine herbs oil extract as an active ingredient," Healing Nature  CO., LTD",Company,,"Kim, Jin Hui, Jeong Won",,Preparation and uses,Extraction,"Dictamnus dasycarpus Turcz, Cnidium officinale Makino and Angelica gigas Nakai",Edema or dermatitis,Y,16.08.2017,22.08.2017," A61K 36/75,A61K 36/234,A61K 36/232,A61K 8/97,A23L 1/30"
